Index,Name,Address,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices,MinPriceUSD,MaxPriceUSD,Country,AveragePrice
1264,Masa Japanese Cuisine,"Hanauer Landstraße 131, Frankfurt on the Main, 60314, Germany",Frankfurt on the Main,120,140,EUR,"Japanese, Japanese Contemporary",8.7129018,50.1119257,4.97E+11,https://guide.michelin.com/en/hessen/frankfurt-am-main/restaurant/masa-japanese-cuisine,https://masa-frankfurt.de,1 Star,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Notable sake list,Visa credit card",120.08,140.1,Germany,130.09
1432,Restaurant Urgestein,"Rathausstraße 6a, Neustadt an der Weinstraße, 67433, Germany",Neustadt an der Weinstraße,120,140,EUR,"Modern Cuisine, International",8.1354849,49.3540401,4.96E+11,https://guide.michelin.com/en/rheinland-pfalz/neustadt-an-der-weinstrasse/restaurant/urgestein-im-steinhauser-hof,https://www.restaurant-urgestein.de/,1 Star,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",120.08,140.1,Germany,130.09
1621,TIAN,"Himmelpfortgasse 23, Vienna, 1010, Austria",Vienna,120,140,EUR,Vegetarian,16.3745163,48.2051767,4318904665,https://guide.michelin.com/en/vienna/wien/restaurant/tian,https://www.tian-restaurant.com/,1 Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card",120.08,140.1,Austria,130.09
1643,Pedro Lemos,"Rua do Padre Luis Cabral 974, Porto, 4150-459, Portugal",Porto,120,140,EUR,Modern Cuisine,-8.6721346,41.1501698,3.51E+11,https://guide.michelin.com/en/porto-region/porto/restaurant/pedro-lemos,https://www.pedrolemos.net/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card",120.08,140.1,Portugal,130.09
1940,Andreina,"via Buffolareccia 14, Loreto, 60025, Italy",Loreto,120,140,EUR,"Regional Cuisine, Modern Cuisine",13.6208829,43.4404449,39071970124,https://guide.michelin.com/en/marche/loreto/restaurant/andreina,https://www.ristoranteandreina.it/,1 Star,"Air conditioning,American Express credit card,Booking essential,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",120.08,140.1,Italy,130.09
2017,Don Geppi,"corso Marion Crawford 40, Sant' Agnello, 80065, Italy",Sant' Agnello,120,140,EUR,"Modern Cuisine, Creative",14.3931433,40.631762,3.91E+11,https://guide.michelin.com/en/campania/it-sant-agnello/restaurant/don-geppi,https://www.majesticpalace.it/don-geppi-restaurant/,1 Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",120.08,140.1,Italy,130.09
2121,Enoteca La Torre,"lungotevere delle Armi 22/23, Rome, 00195, Italy",Rome,120,140,EUR,"Modern Cuisine, Mediterranean Cuisine",12.4693268,41.916491,3.91E+11,https://guide.michelin.com/en/lazio/roma/restaurant/enoteca-la-torre,https://www.enotecalatorreroma.com/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",120.08,140.1,Italy,130.09
351,Magnolia,"Via Pelliciano 37, Loc. Montilgallo, Longiano, 47020, Italy",Longiano,120,140,EUR,"Creative, Contemporary",12.3498464,44.0731058,39054781598,https://guide.michelin.com/en/emilia-romagna/longiano/restaurant/magnolia,https://www.magnoliaristorante.it/,2 Stars,"Air conditioning,American Express credit card,Booking essential,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",120.08,140.1,Italy,130.09
1341,Nobelhart & Schmutzig,"Friedrichstraße 218, Berlin, 10969, Germany",Berlin,120,145,EUR,"Creative, Regional Cuisine",13.3906005,52.5051559,4.93E+11,https://guide.michelin.com/en/berlin-region/berlin/restaurant/nobelhart-schmutzig,https://www.nobelhartundschmutzig.com/,1 Star,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",120.08,145.1,Germany,132.59
1185,Stadtpfeiffer,"Augustusplatz 8, Leipzig, 04109, Germany",Leipzig,120,150,EUR,Modern French,12.3800483,51.3381733,4.93E+11,https://guide.michelin.com/en/sachsen/leipzig/restaurant/stadtpfeiffer,https://www.stadtpfeiffer.de/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",120.08,150.1,Germany,135.09
1402,ZweiSinn Meiers | Fine Dining,"Äußere Sulzbacher Straße 118, Nuremberg, 90491, Germany",Nuremberg,120,150,EUR,"Creative, Modern Cuisine",11.1184521,49.4641108,4.99E+12,https://guide.michelin.com/en/bayern/nurnberg/restaurant/zweisinn-meiers-fine-dining,https://www.meierszweisinn.de/,1 Star,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access",120.08,150.1,Germany,135.09
1640,Gusto,"Estrada de Vale do Lobo a Quinta do Lago, Almancil, 8135-106, Portugal",Almancil,120,150,EUR,Mediterranean Cuisine,-8.0301921,37.0633302,3.51E+11,https://guide.michelin.com/en/faro-region/almancil/restaurant/gusto378372,https://www.conradalgarve.com/,1 Star,"Air conditioning,American Express credit card,Booking essential,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",120.08,150.1,Portugal,135.09
1683,Deliranto,"Llevant 7, Salou, 43840, Spain",Salou,120,150,EUR,"Creative, Contemporary",1.1325604,41.0767612,34977380942,https://guide.michelin.com/en/catalunya/salou/restaurant/deliranto,http://deliranto.com/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card",120.08,150.1,Spain,135.09
1744,Mina,"Muelle Marzana, Bilbao, 48003, Spain",Bilbao,120,150,EUR,"Creative, Seasonal Cuisine",-2.9248606,43.2550491,34944795938,https://guide.michelin.com/en/pais-vasco/bilbao/restaurant/mina,http://www.restaurantemina.es,1 Star,"Air conditioning,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",120.08,150.1,Spain,135.09
1842,I Salotti,"località Querce al Pino, strada statale 146, Chiusi, 53043, Italy",Chiusi,120,150,EUR,Creative,11.90397,43.01881,3.91E+11,https://guide.michelin.com/en/toscana/chiusi/restaurant/i-salotti,https://www.ilpatriarca.it/it/ristoranti,1 Star,"Air conditioning,American Express credit card,Booking essential,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access",120.08,150.1,Italy,135.09
1898,Stube Hermitage,"via Castelletto Inferiore 69, Madonna di Campiglio, 38086, Italy",Madonna di Campiglio,120,150,EUR,"Creative, Regional Cuisine",10.8244764,46.2131692,3.9E+11,https://guide.michelin.com/en/trentino-alto-adige/madonna-di-campiglio/restaurant/stube-hermitage,https://stubehermitage.it/,1 Star,"American Express credit card,Booking essential,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Visa credit card,Wheelchair access",120.08,150.1,Italy,135.09
1945,Locanda Sant'Uffizio Enrico Bartolini,"strada Sant'Uffizio 1, Cioccaro, 14030, Italy",Cioccaro,120,150,EUR,"Modern Cuisine, Piedmontese",8.2778294,45.0271679,3.9E+12,https://guide.michelin.com/en/piemonte/cioccaro/restaurant/locanda-del-sant-uffizio-enrico-bartolini,https://www.relaissantuffizio.com/en/,1 Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Great view,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",120.08,150.1,Italy,135.09
1024,Girardin - Gastronomique,"19 rue des Têtes, Colmar, 68000, France",Colmar,120,155,EUR,"Modern Cuisine, Creative",7.3554652,48.0786834,33389244343,https://guide.michelin.com/en/grand-est/colmar/restaurant/girardin-gastronomique,https://www.maisondestetes.com/fr/restaurant-girardin.html,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",120.08,155.11,France,137.595
1038,La Bastide de Capelongue,"Chemin des Cabanes, Bonnieux, 84480, France",Bonnieux,120,160,EUR,"Provençal, Modern Cuisine",5.3174831,43.821659,33490758978,https://guide.michelin.com/en/provence-alpes-cote-dazur/bonnieux/restaurant/la-bastide-de-capelongue,https://www.beaumier.com/fr/proprietes/hotel-capelongue,1 Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card",120.08,160.11,France,140.095
1457,The Oak Room,"Adare, V94 W8WR, Ireland",Adare,120,160,EUR,Modern Cuisine,-8.7772396,52.5636528,35361605200,https://guide.michelin.com/en/limerick/adare/restaurant/the-oak-room,https://www.adaremanor.com/,1 Star,"Air conditioning,American Express credit card,Booking essential,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access",120.08,160.11,Ireland,140.095
1858,I Pupi,"via del Cavaliere 59, Bagheria, 90011, Italy",Bagheria,120,160,EUR,"Modern Cuisine, Seasonal Cuisine",13.5116679,38.0803301,39091902579,https://guide.michelin.com/en/sicilia/bagheria/restaurant/i-pupi,https://www.ipupiristorante.it/,1 Star,"Air conditioning,American Express credit card,Booking essential,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",120.08,160.11,Italy,140.095
2099,Vitantonio Lombardo,"via Madonna delle Virtù 13/14, Matera, 75100, Italy",Matera,120,160,EUR,Creative,16.6130384,40.6671525,3.91E+11,https://guide.michelin.com/en/basilicata/matera/restaurant/vitantonio-lombardo,https://www.vlristorante.it/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card",120.08,160.11,Italy,140.095
2110,Il Vescovado,"piazzale Rosselli, Noli, 17026, Italy",Noli,120,160,EUR,Modern Cuisine,8.4163876,44.2075887,3.9E+11,https://guide.michelin.com/en/liguria/noli/restaurant/il-vescovado,https://www.ricchebuonochef.it/,1 Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",120.08,160.11,Italy,140.095
2128,Spazio7,"via Modane 20, Turin, 10141, Italy",Turin,120,160,EUR,Modern Cuisine,7.6519214,45.0576119,3.9E+11,https://guide.michelin.com/en/piemonte/torino/restaurant/spazio7,https://ristorantespazio7.it/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access",120.08,160.11,Italy,140.095
2130,Magorabin,"corso San Maurizio 61/d, Turin, 10124, Italy",Turin,120,160,EUR,"Creative, Contemporary",7.6960435,45.0684649,3.9E+11,https://guide.michelin.com/en/piemonte/torino/restaurant/magorabin,https://www.magorabin.com/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access",120.08,160.11,Italy,140.095
2135,Accursio,"via Grimaldi 41, Modica, 97015, Italy",Modica,120,160,EUR,Creative,14.7606251,36.8599639,3.91E+11,https://guide.michelin.com/en/sicilia/modica/restaurant/accursio,https://www.accursioristorante.it/,1 Star,"Air conditioning,American Express credit card,Booking essential,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access",120.08,160.11,Italy,140.095
1260,Goldener Anker,"Lippetor 4, Dorsten, 46282, Germany",Dorsten,120,165,EUR,"Classic Cuisine, Modern Cuisine",6.9653019,51.6629504,49236222553,https://guide.michelin.com/en/nordrhein-westfalen/dorsten/restaurant/goldener-anker,https://bjoern-freitag.de,1 Star,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",120.08,165.12,Germany,142.6
1991,Terrazza Bosquet,"piazza Tasso 34, Sorrento, 80067, Italy",Sorrento,120,165,EUR,Creative,14.3758036,40.6284812,3.91E+11,https://guide.michelin.com/en/campania/sorrento/restaurant/terrazza-bosquet,https://terrazzabosquet.exvitt.it,1 Star,"Air conditioning,American Express credit card,Booking essential - lunch,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",120.08,165.12,Italy,142.6
846,La Magdeleine - Mathias Dandine,"2 rond-point des Charrons, Gémenos, 13420, France",Gémenos,120,170,EUR,Mediterranean Cuisine,5.6240695,43.2986677,33442322016,https://guide.michelin.com/en/provence-alpes-cote-dazur/gmenos/restaurant/la-magdeleine-mathias-dandine,https://relais-magdeleine.com/fr/,1 Star,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",120.08,170.12,France,145.1
1866,Andrea Monesi - Locanda di Orta,"via Olina 18, Orta San Giulio, 28016, Italy",Orta San Giulio,120,170,EUR,Modern Cuisine,8.405835,45.7987349,3.9E+11,https://guide.michelin.com/en/piemonte/orta-san-giulio/restaurant/locanda-di-orta,https://locandadiorta.com/,1 Star,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",120.08,170.12,Italy,145.1
2105,La Leggenda dei Frati,"Costa San Giorgio 6/a, Florence, 50122, Italy",Florence,120,170,EUR,Creative,11.25606,43.764355,3.91E+11,https://guide.michelin.com/en/toscana/firenze/restaurant/la-leggenda-dei-frati,https://laleggendadeifrati.it/,1 Star,"American Express credit card,Booking essential,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card",120.08,170.12,Italy,145.1
2115,Acquolina,"via del Vantaggio 14, Rome, 00186, Italy",Rome,120,170,EUR,"Creative, Mediterranean Cuisine",12.4753719,41.9086474,39063201590,https://guide.michelin.com/en/lazio/roma/restaurant/acquolina,https://www.acquolinaristorante.it/,1 Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",120.08,170.12,Italy,145.1
330,La Madia,"corso Filippo Re Capriata 22, Licata, 92027, Italy",Licata,120,170,EUR,"Creative, Sicilian",13.9338055,37.1070131,3.91E+11,https://guide.michelin.com/en/sicilia/licata/restaurant/la-madia,https://www.ristorantelamadia.it/,2 Stars,"Air conditioning,American Express credit card,Booking essential,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card,Wheelchair access",120.08,170.12,Italy,145.1
871,Le Favori - Les Sources de Cheverny,"23 route de Fougères, Cheverny, 41700, France",Cheverny,120,180,EUR,Modern Cuisine,1.4326274,47.4770964,33254442020,https://guide.michelin.com/en/centre-val-de-loire/cheverny/restaurant/le-favori-les-sources-de-cheverny,https://www.sources-cheverny.com/,1 Star,"Air conditioning,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",120.08,180.13,France,150.105
1065,Sushi Shunei,"3 rue Audran, Paris, 75018, France",Paris,120,180,EUR,"Japanese, Sushi",2.3358486,48.8850415,33644661131,https://guide.michelin.com/en/ile-de-france/paris/restaurant/sushi-shunei,https://www.sushishunei.com/,1 Star,"Air conditioning,Counter dining,Credit card / Debit card accepted",120.08,180.13,France,150.105
